data inicial semana,umidmin,umidmed,umidmax,tempmin,tempmed,tempmax,precipitacao total,casos,month
2023-07-02,54.44653031284271,99.19151309097664,72.43200974485714,18.19218876794085,24.22601490478332,27.241575898044605,119.06191195633107,0,Jul
2023-06-25,70.20146798451796,86.40824824770425,96.82031651109769,16.473423842654007,25.678762576920384,28.40656213858945,31.135803149150966,0,Jun
2023-06-18,82.94108069158992,62.878168787697504,86.27562650139551,20.10357395236462,20.93808343601989,30.669807637887363,135.07325349856217,0,Jun
2023-06-11,96.3783766792011,86.86278286162204,89.54400384750045,19.65319013076634,28.985140559089388,29.74003694050215,111.83884005587396,0,Jun
2023-06-04,60.78189836740383,84.70773903006187,90.00560428983059,19.606236419301887,29.79940301930248,32.565494518791645,196.2550103684221,0,Jun
2023-05-28,93.36469469584516,96.54617331628478,93.68653831968086,21.103447487765816,25.392638614546367,31.15356676943188,49.28082676953891,0,May
2023-05-21,74.64576103649509,60.52474044368954,98.63468712567914,19.217713477503988,23.17869684398644,26.44463865121273,90.07965060101384,0,May
2023-05-14,64.54900806841353,92.08252583137772,76.02834207668535,17.637685300838577,21.113858558027093,31.926099101823297,131.7311792308985,0,May
2023-05-07,93.74884382248462,92.06295163078543,89.57392062472253,19.78724977055408,21.764971501094816,30.069810456958816,92.22940001324088,0,May
2023-04-30,93.32875224850176,82.20576020533224,73.68679410769835,16.39117969096325,23.928087268848685,29.03634544633949,92.68595551051136,0,Apr
2023-04-23,68.60773617132679,97.62774345817536,72.71824186155871,21.21309603010019,22.8594916683988,27.827542810763852,177.11622556029744,0,Apr
2023-04-16,70.90637811936045,82.18188957293154,75.70936319620851,16.233489578955687,27.506933241561395,28.571419814182853,14.793267794771191,0,Apr
2023-04-09,62.960146482487815,78.77422026161724,90.34299231560448,21.80004241583039,23.168212961485008,31.05837500443842,100.13632497398896,0,Apr
2023-04-02,77.01887747726752,81.0661677805187,70.78955346855868,22.97223864901487,26.284878148408424,29.624418674975537,120.00583350800392,0,Apr
2023-03-26,77.85835905981537,76.85683009430409,78.0714748644934,24.911461483152557,21.983941439928685,34.01099955754234,99.28211120330796,0,Mar
2023-03-19,75.75648885288646,62.45034927763591,73.84760833503081,16.522182078370786,28.04348811867173,30.438903584777588,62.68931549131327,0,Mar
2023-03-12,74.42174447743685,63.0695523152142,72.64866193949861,18.530329459347755,27.480661477940245,33.29978367299299,3.29014656753488,0,Mar
2023-03-05,97.70844999785572,82.9264817786812,96.921838700166,18.919708906403372,23.71994486230664,25.879841241128855,49.75710846765728,0,Mar
2023-02-26,88.86336534045255,67.42527154157034,93.79581856279135,22.217115950772254,21.31774917992143,30.55753807022683,87.96847670562435,0,Feb
